# Nacc, Ndble, Tau, delT(iChan), ... V(iChan)
152801, 395, 4.584,   0, 4.584, 0,   0, 0.243, 0
153719, 396, 7.137,   7.139, 7.135, 0,   0.178, 0.0912, 0
153921, 397, 3.046,   0, 3.048, 3.044,   0, 0.0881, 0.211
154358, 398, 0.828,   0, 0, 0.828,   0, 0, 0.0874
154943, 399, 1.328,   0, 1.328, 0,   0, 0.107, 0
155292, 400, 0.41,   0, 0, 0.41,   0, 0, 0.288
155333, 401, 2.594,   0, 0, 2.594,   0, 0, 0.245
156423, 402, 4.156,   0, 4.156, 0,   0, 0.358, 0
157454, 403, 0.8,   0, 0, 0.8,   0, 0, 0.348
157478, 404, 13.59,   13.59, 0, 0,   0.0836, 0, 0
158217, 405, 6.616,   0, 0, 6.616,   0, 0, 0.105
158758, 406, 12.78,   0, 12.78, 12.78,   0, 0.0818, 0.0984
158934, 407, 2.66,   0, 2.66, 2.66,   0, 0.13, 0.18
159437, 408, 0.524,   0, 0.524, 0,   0, 0.0959, 0
160443, 409, 0.352,   0, 0.352, 0,   0, 0.243, 0
160545, 410, 0.4427,   0.4453, 0.4413, 0.4413,   0.101, 0.102, 0.136
160651, 411, 0.276,   0.276, 0.276, 0.276,   0.129, 0.112, 0.117
160654, 412, 1.36,   0, 0, 1.36,   0, 0, 0.137
161139, 413, 2.014,   0, 2.014, 2.014,   0, 0.104, 0.0827
161238, 414, 0.976,   0, 0, 0.976,   0, 0, 0.177
161475, 415, 1.843,   0, 1.843, 1.843,   0, 0.157, 0.285
161659, 416, 0.386,   0, 0, 0.386,   0, 0, 0.116
161953, 417, 1.422,   0, 1.424, 1.42,   0, 0.0818, 0.0858
162071, 418, 1.7,   0, 1.7, 0,   0, 0.313, 0
162966, 419, 3.096,   3.096, 0, 0,   0.071, 0, 0
163740, 420, 5.35,   5.352, 5.348, 0,   0.0961, 0.133, 0
163806, 421, 1.211,   0, 1.211, 0,   0, 0.119, 0
164133, 422, 1.716,   0, 0, 1.716,   0, 0, 0.108
164625, 423, 0.92,   0, 0.92, 0,   0, 0.238, 0
165044, 424, 5.048,   0, 5.048, 0,   0, 0.143, 0
165487, 425, 1.5,   0, 0, 1.5,   0, 0, 0.255
165725, 426, 1.892,   0, 1.892, 0,   0, 0.141, 0
166087, 427, 0.18,   0, 0.18, 0,   0, 0.101, 0
166530, 428, 5.481,   0, 5.483, 5.479,   0, 0.127, 0.139
167602, 429, 3.108,   0, 3.108, 0,   0, 0.358, 0
168145, 430, 0.656,   0.656, 0.656, 0,   0.222, 0.0943, 0
168246, 431, 3.324,   3.324, 3.324, 3.324,   0.138, 0.108, 0.0999
168386, 432, 6.296,   0, 6.296, 0,   0, 0.0881, 0
168727, 433, 1.807,   1.808, 1.808, 1.804,   0.151, 0.0928, 0.101
168898, 434, 4.16,   0, 0, 4.16,   0, 0, 0.136
168979, 435, 0.372,   0, 0, 0.372,   0, 0, 0.153
169168, 436, 1.846,   0, 1.848, 1.844,   0, 0.0881, 0.348
169457, 437, 1.66,   1.66, 0, 0,   0.107, 0, 0
169761, 438, 1.396,   1.396, 0, 1.396,   0.112, 0, 0.108
169905, 439, 2.789,   0, 2.789, 2.789,   0, 0.155, 0.078
169948, 440, 1.629,   0, 0, 1.629,   0, 0, 0.228
170058, 441, 1.828,   0, 1.826, 1.83,   0, 0.358, 0.0874
170720, 442, 11.51,   0, 11.51, 0,   0, 0.0677, 0
171053, 443, 3.768,   0, 0, 3.768,   0, 0, 0.169
171072, 444, 2.771,   2.771, 2.771, 0,   0.102, 0.0912, 0
171223, 445, 3.256,   0, 0, 3.256,   0, 0, 0.336
171438, 446, 4.748,   0, 0, 4.748,   0, 0, 0.109
171461, 447, 8.036,   8.036, 8.036, 0,   0.16, 0.0928, 0
171844, 448, 3.624,   0, 0, 3.624,   0, 0, 0.155
172562, 449, 2.773,   0, 0, 2.773,   0, 0, 0.119
172712, 450, 0.468,   0.466, 0.47, 0,   0.106, 0.113, 0
172946, 451, 8.856,   8.856, 0, 0,   0.0789, 0, 0
174138, 452, 1.075,   0, 1.077, 1.073,   0, 0.0834, 0.0999
174897, 453, 0.584,   0, 0, 0.584,   0, 0, 0.136
176956, 454, 0.686,   0.684, 0.688, 0,   0.165, 0.151, 0
177403, 455, 0.516,   0, 0, 0.516,   0, 0, 0.238
177590, 456, 0.4013,   0.404, 0.4, 0.4,   0.109, 0.101, 0.089
177652, 457, 8.032,   8.03, 8.034, 0,   0.0757, 0.0818, 0
177865, 458, 0.708,   0.708, 0.708, 0,   0.11, 0.0943, 0
177873, 459, 0.268,   0, 0, 0.268,   0, 0, 0.0717
177953, 460, 0.204,   0.204, 0.204, 0.204,   0.113, 0.19, 0.158
178007, 461, 0.266,   0, 0.268, 0.264,   0, 0.249, 0.241
178176, 462, 5.608,   0, 5.608, 5.608,   0, 0.116, 0.178
178894, 463, 1.432,   0, 1.432, 0,   0, 0.115, 0
179013, 464, 1.784,   1.784, 1.784, 0,   0.11, 0.099, 0
179532, 465, 0.192,   0, 0, 0.192,   0, 0, 0.227
181335, 466, 1.96,   1.96, 1.96, 1.96,   0.137, 0.0865, 0.0827
181568, 467, 1.516,   0, 1.516, 1.516,   0, 0.119, 0.125
181654, 468, 0.464,   0, 0, 0.464,   0, 0, 0.269
182070, 469, 5.204,   0, 5.204, 0,   0, 0.204, 0
182474, 470, 4.033,   4.033, 4.033, 4.033,   0.0836, 0.0724, 0.0827
182663, 471, 0.5733,   0.572, 0.576, 0.572,   0.0851, 0.151, 0.119
182833, 472, 3.752,   0, 0, 3.752,   0, 0, 0.119
182903, 473, 0.458,   0.46, 0.456, 0,   0.109, 0.11, 0
183069, 474, 0.596,   0.596, 0, 0,   0.131, 0, 0
183647, 475, 2.372,   0, 2.372, 2.372,   0, 0.144, 0.12
183722, 476, 0.994,   0, 0, 0.994,   0, 0, 0.175
184080, 477, 3.004,   0, 3.004, 0,   0, 0.188, 0
184691, 478, 3.154,   0, 3.152, 3.156,   0, 0.171, 0.116
184756, 479, 2.452,   0, 0, 2.452,   0, 0, 0.134
184986, 480, 1.146,   1.148, 1.144, 0,   0.0789, 0.108, 0
185006, 481, 0.9053,   0, 0, 0.9053,   0, 0, 0.117
185056, 482, 1.78,   1.78, 1.78, 0,   0.143, 0.227, 0
185098, 483, 3.631,   0, 0, 3.631,   0, 0, 0.167
185136, 484, 0.184,   0, 0, 0.184,   0, 0, 0.103
185268, 485, 0.79,   0.788, 0.792, 0,   0.123, 0.162, 0
185656, 486, 0.878,   0, 0, 0.878,   0, 0, 0.161
185948, 487, 0.4213,   0.4213, 0.4213, 0,   0.148, 0.0959, 0
188047, 488, 1.68,   0, 0, 1.68,   0, 0, 0.163
188176, 489, 1.044,   0, 1.044, 0,   0, 0.113, 0
188724, 490, 0.372,   0.372, 0.372, 0.372,   0.102, 0.0896, 0.116
188750, 491, 3.371,   0, 0, 3.371,   0, 0, 0.0905
188755, 492, 10.84,   0, 0, 10.84,   0, 0, 0.0624
189225, 493, 0.2853,   0.2867, 0.2827, 0.2867,   0.112, 0.112, 0.103
189306, 494, 0.284,   0.284, 0.284, 0,   0.0945, 0.0943, 0
189843, 495, 4.265,   0, 0, 4.265,   0, 0, 0.152
190219, 496, 1.592,   0, 1.592, 1.592,   0, 0.341, 0.117
190433, 497, 0.6907,   0, 0, 0.6907,   0, 0, 0.0858
190583, 498, 5.008,   0, 0, 5.008,   0, 0, 0.25
191287, 499, 2.328,   0, 0, 2.328,   0, 0, 0.194
191480, 500, 0.368,   0.368, 0.368, 0.368,   0.0804, 0.105, 0.125
192460, 501, 0.844,   0, 0, 0.844,   0, 0, 0.131
193154, 502, 0.85,   0.85, 0, 0,   0.113, 0, 0
193678, 503, 2.428,   2.428, 2.428, 0,   0.0726, 0.188, 0
194582, 504, 0.344,   0, 0, 0.344,   0, 0, 0.13
195407, 505, 4.517,   4.517, 4.517, 4.517,   0.0961, 0.0943, 0.106
195718, 506, 6.468,   6.468, 6.468, 6.468,   0.0773, 0.0928, 0.0984
195797, 507, 1.06,   0, 0, 1.06,   0, 0, 0.106
196113, 508, 3.252,   3.252, 0, 0,   0.115, 0, 0
196199, 509, 0.168,   0.168, 0.168, 0,   0.124, 0.182, 0
197220, 510, 1.83,   1.83, 1.83, 0,   0.0914, 0.115, 0
197980, 511, 1.548,   1.548, 0, 0,   0.291, 0, 0
198549, 512, 2.452,   0, 0, 2.452,   0, 0, 0.0905
198737, 513, 1.96,   1.96, 0, 0,   0.093, 0, 0
199443, 514, 1.38,   0, 1.38, 0,   0, 0.0677, 0
199585, 515, 2.513,   2.513, 0, 2.513,   0.0945, 0, 0.0937
200204, 516, 1.748,   1.748, 0, 0,   0.262, 0, 0
200231, 517, 1.097,   0, 0, 1.097,   0, 0, 0.13
200679, 518, 5.584,   0, 0, 5.584,   0, 0, 0.137
200756, 519, 1.236,   1.236, 1.236, 1.236,   0.151, 0.0943, 0.105
200992, 520, 0.78,   0.78, 0.78, 0,   0.115, 0.105, 0
201021, 521, 0.38,   0, 0, 0.38,   0, 0, 0.348
201078, 522, 2.571,   0, 0, 2.571,   0, 0, 0.111
201486, 523, 1.564,   1.564, 1.564, 0,   0.164, 0.137, 0
201893, 524, 0.39,   0, 0.388, 0.392,   0, 0.23, 0.125
202240, 525, 4.144,   0, 4.144, 0,   0, 0.358, 0
203652, 526, 3.524,   0, 3.524, 0,   0, 0.0865, 0
203692, 527, 0.712,   0.712, 0, 0,   0.157, 0, 0
203759, 528, 2.524,   2.524, 2.524, 2.524,   0.0914, 0.0975, 0.105
203776, 529, 0.172,   0, 0, 0.172,   0, 0, 0.222
204133, 530, 8.361,   8.361, 8.361, 0,   0.0663, 0.0709, 0
204249, 531, 1.222,   0, 1.22, 1.224,   0, 0.121, 0.109
204744, 532, 1.444,   1.444, 1.444, 0,   0.137, 0.196, 0
204819, 533, 1.468,   1.468, 0, 1.468,   0.118, 0, 0.119
204824, 534, 1,   0, 0, 1,   0, 0, 0.153
205050, 535, 4.152,   0, 0, 4.152,   0, 0, 0.18
205475, 536, 1.159,   0, 1.157, 1.161,   0, 0.358, 0.144
205684, 537, 1.288,   0, 1.288, 1.288,   0, 0.0834, 0.103
206626, 538, 0.516,   0.514, 0.518, 0,   0.135, 0.116, 0
207926, 539, 0.5827,   0, 0, 0.5827,   0, 0, 0.127
208635, 540, 1.084,   1.084, 1.084, 0,   0.148, 0.11, 0
209459, 541, 2.644,   2.644, 2.644, 0,   0.0757, 0.0693, 0
209689, 542, 0.492,   0, 0.492, 0,   0, 0.099, 0
210449, 543, 1.184,   0, 0, 1.184,   0, 0, 0.0686
210698, 544, 2.196,   2.196, 2.196, 0,   0.0961, 0.257, 0
210742, 545, 0.6573,   0, 0, 0.6573,   0, 0, 0.288
210816, 546, 2.228,   0, 2.228, 0,   0, 0.173, 0
211375, 547, 2.44,   0, 2.44, 0,   0, 0.0803, 0
211397, 548, 1.936,   0, 1.936, 0,   0, 0.358, 0
211898, 549, 1.94,   1.94, 0, 0,   0.149, 0, 0
212362, 550, 0.94,   0, 0.94, 0,   0, 0.119, 0
212542, 551, 1.08,   0, 0, 1.08,   0, 0, 0.12
212559, 552, 8.204,   8.204, 8.204, 0,   0.0789, 0.0709, 0
212671, 553, 0.6367,   0.6387, 0.6347, 0,   0.198, 0.118, 0
212698, 554, 0.218,   0.218, 0.218, 0,   0.112, 0.104, 0
213062, 555, 1.813,   0, 0, 1.813,   0, 0, 0.164
213280, 556, 0.7907,   0, 0, 0.7907,   0, 0, 0.308
214111, 557, 1.413,   1.416, 1.412, 1.412,   0.0867, 0.0943, 0.0937
214774, 558, 2.229,   2.229, 2.229, 2.229,   0.248, 0.212, 0.0827
214794, 559, 2.424,   0, 2.424, 2.424,   0, 0.115, 0.164
214866, 560, 3.527,   0, 0, 3.527,   0, 0, 0.122
214962, 561, 0.196,   0, 0, 0.196,   0, 0, 0.155
216046, 562, 2.124,   0, 0, 2.124,   0, 0, 0.0952
216170, 563, 0.2533,   0.2533, 0.2533, 0.2533,   0.0867, 0.108, 0.153
217588, 564, 0.6,   0.6, 0.6, 0,   0.0945, 0.101, 0
217665, 565, 1.968,   0, 0, 1.968,   0, 0, 0.0874
217888, 566, 5.532,   0, 5.532, 0,   0, 0.358, 0
218286, 567, 0.8493,   0.8493, 0, 0,   0.102, 0, 0
218630, 568, 4.088,   0, 4.088, 0,   0, 0.233, 0
218822, 569, 1.776,   0, 1.776, 1.776,   0, 0.146, 0.177
219414, 570, 2.684,   2.684, 2.684, 2.684,   0.132, 0.0912, 0.0858
220392, 571, 2.871,   0, 0, 2.871,   0, 0, 0.089
220455, 572, 3.506,   0, 3.504, 3.508,   0, 0.154, 0.0952
220484, 573, 1.129,   1.129, 1.129, 0,   0.0867, 0.162, 0
220911, 574, 6.145,   0, 0, 6.145,   0, 0, 0.0921
220977, 575, 1.037,   1.035, 0, 1.039,   0.118, 0, 0.112
221029, 576, 1.408,   0, 0, 1.408,   0, 0, 0.148
221095, 577, 0.62,   0, 0.62, 0,   0, 0.105, 0
221529, 578, 2.136,   0, 0, 2.136,   0, 0, 0.0874
221955, 579, 0.404,   0.404, 0, 0,   0.115, 0, 0
222470, 580, 9.481,   9.479, 9.483, 9.483,   0.154, 0.126, 0.0952
222669, 581, 0.812,   0, 0.812, 0,   0, 0.137, 0
222852, 582, 2.632,   0, 0, 2.632,   0, 0, 0.108
223562, 583, 2.584,   0, 2.584, 2.584,   0, 0.215, 0.152
223612, 584, 1.35,   1.352, 0, 1.348,   0.0883, 0, 0.101
225343, 585, 1.581,   1.58, 1.584, 1.58,   0.0883, 0.152, 0.0858
227266, 586, 0.448,   0.448, 0, 0,   0.176, 0, 0
227512, 587, 7.204,   0, 7.204, 0,   0, 0.141, 0
228019, 588, 0.292,   0, 0, 0.292,   0, 0, 0.343
228409, 589, 0.7827,   0, 0, 0.7827,   0, 0, 0.101
228491, 590, 0.504,   0, 0, 0.504,   0, 0, 0.152
228837, 591, 0.436,   0, 0.436, 0.436,   0, 0.266, 0.116
230643, 592, 1.751,   0, 1.751, 0,   0, 0.0959, 0
231210, 593, 0.232,   0, 0, 0.232,   0, 0, 0.134
231352, 594, 0.8867,   0.8867, 0.8867, 0.8867,   0.115, 0.127, 0.112
231859, 595, 0.5253,   0.5253, 0.5253, 0.5253,   0.0773, 0.0959, 0.0968
231930, 596, 0.524,   0.524, 0.524, 0.524,   0.131, 0.143, 0.172
231969, 597, 3.324,   0, 0, 3.324,   0, 0, 0.089
232150, 598, 0.4013,   0.404, 0.4, 0.4,   0.102, 0.0928, 0.0843
232654, 599, 4.266,   0, 4.268, 4.264,   0, 0.112, 0.148
233729, 600, 1.544,   0, 1.544, 1.544,   0, 0.119, 0.0968
233771, 601, 1.073,   1.076, 1.072, 1.072,   0.154, 0.102, 0.299
234260, 602, 0.668,   0.668, 0, 0,   0.132, 0, 0
234708, 603, 1.108,   1.108, 0, 0,   0.082, 0, 0
235894, 604, 1.049,   0, 0, 1.049,   0, 0, 0.15
236042, 605, 3.729,   3.728, 3.732, 3.728,   0.0757, 0.0709, 0.105
236125, 606, 1.556,   0, 0, 1.556,   0, 0, 0.141
236504, 607, 1.309,   0, 0, 1.309,   0, 0, 0.15
236809, 608, 3.274,   0, 3.274, 0,   0, 0.198, 0
240201, 609, 0.816,   0, 0.816, 0.816,   0, 0.129, 0.139
240557, 610, 1.936,   0, 0, 1.936,   0, 0, 0.172
240825, 611, 6.6,   0, 0, 6.6,   0, 0, 0.166
241380, 612, 2.248,   0, 0, 2.248,   0, 0, 0.125
242482, 613, 4.036,   0, 4.036, 0,   0, 0.141, 0
243629, 614, 0.786,   0, 0.784, 0.788,   0, 0.099, 0.0984
243636, 615, 1.696,   0, 0, 1.696,   0, 0, 0.249
244381, 616, 0.312,   0, 0, 0.312,   0, 0, 0.142
244478, 617, 2.268,   2.268, 2.268, 0,   0.272, 0.193, 0
244483, 618, 0.536,   0, 0, 0.536,   0, 0, 0.348
244554, 619, 4.04,   4.04, 0, 0,   0.151, 0, 0
244593, 620, 1.52,   1.52, 0, 0,   0.264, 0, 0
244617, 621, 4.765,   4.765, 4.765, 4.765,   0.0883, 0.113, 0.089
244797, 622, 1.592,   1.592, 0, 0,   0.338, 0, 0
244869, 623, 0.498,   0, 0.5, 0.496,   0, 0.0943, 0.109
246211, 624, 2.212,   0, 0, 2.212,   0, 0, 0.123
246612, 625, 2.568,   0, 2.568, 2.568,   0, 0.147, 0.119
246701, 626, 0.9587,   0.9587, 0.9587, 0,   0.0961, 0.099, 0
247313, 627, 0.516,   0, 0.516, 0,   0, 0.099, 0
247611, 628, 1.612,   1.612, 1.612, 0,   0.165, 0.241, 0
247677, 629, 4.609,   0, 0, 4.609,   0, 0, 0.0624
248160, 630, 7.456,   0, 0, 7.456,   0, 0, 0.0749
248393, 631, 3.565,   0, 3.565, 3.565,   0, 0.074, 0.0858
249710, 632, 1.21,   1.212, 1.208, 0,   0.104, 0.135, 0
250668, 633, 1.956,   1.956, 1.956, 0,   0.134, 0.112, 0
250711, 634, 1.5,   1.5, 1.5, 1.5,   0.101, 0.113, 0.127
251338, 635, 11.08,   0, 0, 11.08,   0, 0, 0.0639
251408, 636, 2.46,   2.46, 2.46, 0,   0.176, 0.24, 0
251611, 637, 3.2,   3.2, 3.2, 0,   0.0883, 0.0912, 0
251964, 638, 2.592,   2.592, 0, 0,   0.082, 0, 0
252172, 639, 0.388,   0, 0, 0.388,   0, 0, 0.0749
252191, 640, 13.13,   13.13, 13.13, 0,   0.0961, 0.122, 0
252217, 641, 0.4,   0, 0.4, 0,   0, 0.118, 0
252572, 642, 2.678,   2.676, 2.68, 0,   0.132, 0.14, 0
252580, 643, 0.564,   0.564, 0.564, 0,   0.167, 0.207, 0
252932, 644, 2.68,   0, 0, 2.68,   0, 0, 0.0764
253426, 645, 0.18,   0.18, 0, 0.18,   0.0867, 0, 0.122
253983, 646, 1.163,   0, 1.163, 1.163,   0, 0.104, 0.192
254302, 647, 0.24,   0, 0, 0.24,   0, 0, 0.348
254567, 648, 2.24,   0, 0, 2.24,   0, 0, 0.194
254808, 649, 0.32,   0, 0.32, 0,   0, 0.284, 0
255611, 650, 0.68,   0, 0, 0.68,   0, 0, 0.0937
255779, 651, 0.248,   0, 0.248, 0,   0, 0.18, 0
255800, 652, 5.153,   5.153, 5.153, 5.153,   0.0883, 0.124, 0.103
255884, 653, 1.876,   1.876, 1.876, 1.876,   0.134, 0.0849, 0.0827
257192, 654, 2.984,   0, 2.984, 2.984,   0, 0.0787, 0.127
258275, 655, 3.12,   0, 0, 3.12,   0, 0, 0.116
258302, 656, 0.76,   0.76, 0.76, 0,   0.236, 0.135, 0
258988, 657, 0.396,   0.396, 0.396, 0,   0.167, 0.158, 0
259343, 658, 6.636,   0, 6.636, 6.636,   0, 0.0928, 0.0921
259461, 659, 3.36,   3.36, 3.36, 3.36,   0.178, 0.168, 0.15
259996, 660, 5.313,   0, 5.313, 5.313,   0, 0.0677, 0.0811
260072, 661, 0.34,   0, 0, 0.34,   0, 0, 0.0874
260184, 662, 1.54,   0, 1.54, 1.54,   0, 0.126, 0.114
260556, 663, 1.987,   0, 0, 1.987,   0, 0, 0.114
260777, 664, 0.1987,   0, 0, 0.1987,   0, 0, 0.238
261131, 665, 5.288,   0, 0, 5.288,   0, 0, 0.159
261472, 666, 2.943,   2.943, 0, 0,   0.0804, 0, 0
261636, 667, 11.34,   11.34, 11.34, 0,   0.0883, 0.107, 0
262032, 668, 5.141,   5.141, 5.141, 5.141,   0.0679, 0.0787, 0.0796
262578, 669, 3.78,   3.78, 3.78, 3.78,   0.123, 0.13, 0.0905
263235, 670, 2.405,   2.404, 2.408, 2.404,   0.0883, 0.0943, 0.164
263342, 671, 1.335,   1.336, 1.336, 1.332,   0.0883, 0.0959, 0.0999
263561, 672, 3.113,   0, 0, 3.113,   0, 0, 0.348
263812, 673, 3.6,   0, 0, 3.6,   0, 0, 0.105
263829, 674, 1.987,   0, 1.987, 0,   0, 0.0771, 0
263837, 675, 0.94,   0.94, 0, 0.94,   0.156, 0, 0.089
264335, 676, 0.636,   0, 0, 0.636,   0, 0, 0.292
264862, 677, 0.6387,   0.6387, 0.6387, 0,   0.107, 0.141, 0
264916, 678, 11.37,   11.37, 11.37, 11.37,   0.116, 0.0881, 0.0811
265922, 679, 4.176,   0, 0, 4.176,   0, 0, 0.114
265950, 680, 4.021,   4.021, 4.021, 4.021,   0.0695, 0.0975, 0.144
267254, 681, 0.226,   0.224, 0.228, 0,   0.0961, 0.212, 0
267311, 682, 0.278,   0, 0.278, 0,   0, 0.358, 0
267634, 683, 0.396,   0.396, 0, 0,   0.171, 0, 0
268304, 684, 1.032,   0, 0, 1.032,   0, 0, 0.28
268331, 685, 2.884,   0, 2.886, 2.882,   0, 0.141, 0.0937
268783, 686, 0.956,   0.956, 0.956, 0.956,   0.131, 0.169, 0.231
268850, 687, 2.124,   2.124, 2.124, 0,   0.116, 0.0818, 0
269121, 688, 2.458,   2.46, 2.456, 0,   0.0757, 0.0834, 0
269275, 689, 2.528,   0, 2.528, 0,   0, 0.174, 0
269302, 690, 1.069,   1.069, 1.069, 0,   0.0898, 0.0849, 0
269816, 691, 0.724,   0, 0.724, 0,   0, 0.0834, 0
270576, 692, 0.378,   0.38, 0.376, 0,   0.107, 0.127, 0
270865, 693, 3.88,   3.88, 3.88, 0,   0.123, 0.171, 0
270998, 694, 0.4493,   0, 0, 0.4493,   0, 0, 0.291
271014, 695, 15.03,   0, 15.03, 0,   0, 0.0709, 0
271484, 696, 8.186,   0, 0, 8.186,   0, 0, 0.0984
271628, 697, 2.934,   2.932, 2.936, 0,   0.239, 0.149, 0
271708, 698, 1.896,   0, 0, 1.896,   0, 0, 0.144
272027, 699, 0.172,   0, 0, 0.172,   0, 0, 0.194
273306, 700, 2.29,   0, 2.29, 0,   0, 0.179, 0
273455, 701, 0.3573,   0.3573, 0.3573, 0,   0.148, 0.282, 0
273979, 702, 1.772,   1.772, 0, 0,   0.0851, 0, 0
274027, 703, 3.341,   0, 3.341, 3.341,   0, 0.0881, 0.303
274089, 704, 0.656,   0.656, 0.656, 0.656,   0.0883, 0.14, 0.119
274102, 705, 0.304,   0, 0, 0.304,   0, 0, 0.239
274478, 706, 1.93,   0, 1.928, 1.932,   0, 0.0975, 0.122
274550, 707, 2.359,   0, 0, 2.359,   0, 0, 0.286
274670, 708, 3.83,   0, 3.832, 3.828,   0, 0.16, 0.153
274813, 709, 1.402,   1.4, 1.404, 0,   0.115, 0.126, 0
274903, 710, 0.968,   0.968, 0.968, 0,   0.0883, 0.0896, 0
275381, 711, 3.391,   0, 0, 3.391,   0, 0, 0.13
275466, 712, 0.528,   0, 0, 0.528,   0, 0, 0.131
275690, 713, 0.232,   0, 0, 0.232,   0, 0, 0.114
276354, 714, 3.94,   0, 0, 3.94,   0, 0, 0.078
276709, 715, 4.264,   4.264, 4.264, 0,   0.0851, 0.0975, 0
276950, 716, 0.678,   0.68, 0.676, 0,   0.106, 0.154, 0
277084, 717, 3.518,   0, 0, 3.518,   0, 0, 0.133
277659, 718, 0.3,   0, 0.3, 0.3,   0, 0.116, 0.208
278207, 719, 2.096,   0, 0, 2.096,   0, 0, 0.141
278776, 720, 1.32,   0, 0, 1.32,   0, 0, 0.0749
278987, 721, 4.616,   0, 0, 4.616,   0, 0, 0.078
279041, 722, 2.164,   0, 2.164, 2.164,   0, 0.182, 0.181
279181, 723, 0.644,   0, 0, 0.644,   0, 0, 0.123
279743, 724, 8.831,   8.831, 8.831, 0,   0.101, 0.074, 0
279759, 725, 4.972,   0, 0, 4.972,   0, 0, 0.0921
280323, 726, 6.72,   0, 0, 6.72,   0, 0, 0.114
282447, 727, 3.979,   3.979, 0, 0,   0.0851, 0, 0
282450, 728, 3.348,   0, 3.348, 3.348,   0, 0.198, 0.266
283542, 729, 0.304,   0, 0, 0.304,   0, 0, 0.144
284108, 730, 2.56,   2.56, 2.56, 0,   0.168, 0.0881, 0
284363, 731, 1.104,   0, 0, 1.104,   0, 0, 0.189
284567, 732, 0.838,   0.838, 0, 0,   0.131, 0, 0
284797, 733, 1.113,   0, 0, 1.113,   0, 0, 0.0905
285613, 734, 2.404,   0, 0, 2.404,   0, 0, 0.112
285633, 735, 4.96,   0, 0, 4.96,   0, 0, 0.106
286314, 736, 2.16,   0, 2.16, 0,   0, 0.358, 0
286776, 737, 0.604,   0.6053, 0.6013, 0.6053,   0.0836, 0.0756, 0.141
286870, 738, 2.656,   2.656, 2.656, 2.656,   0.0867, 0.0975, 0.0984
287040, 739, 5.782,   0, 0, 5.782,   0, 0, 0.144
287731, 740, 1.887,   0, 1.887, 0,   0, 0.0896, 0
288988, 741, 1.18,   0, 0, 1.18,   0, 0, 0.188
289199, 742, 1.804,   0, 0, 1.804,   0, 0, 0.133
289947, 743, 1.516,   0, 1.516, 1.516,   0, 0.223, 0.0858
290037, 744, 0.736,   0.736, 0, 0,   0.11, 0, 0
290635, 745, 1.848,   0, 0, 1.848,   0, 0, 0.139
291209, 746, 0.206,   0.204, 0.208, 0,   0.138, 0.129, 0
291325, 747, 0.496,   0, 0, 0.496,   0, 0, 0.343
291443, 748, 1.6,   0, 0, 1.6,   0, 0, 0.0952
292163, 749, 11.58,   11.58, 11.58, 11.58,   0.116, 0.124, 0.101
292400, 750, 1.892,   0, 0, 1.892,   0, 0, 0.2
292570, 751, 3.119,   3.119, 3.119, 0,   0.093, 0.108, 0
292817, 752, 0.8133,   0, 0, 0.8133,   0, 0, 0.125
292857, 753, 0.938,   0.938, 0.938, 0,   0.109, 0.174, 0
293528, 754, 0.65,   0.65, 0, 0,   0.107, 0, 0
293930, 755, 1.736,   1.736, 1.736, 0,   0.0914, 0.127, 0
294616, 756, 0.58,   0, 0, 0.58,   0, 0, 0.111
294822, 757, 0.912,   0, 0.912, 0.912,   0, 0.154, 0.12
295285, 758, 0.644,   0, 0.644, 0.644,   0, 0.146, 0.137
295446, 759, 1.384,   0, 1.384, 1.384,   0, 0.151, 0.111
295695, 760, 0.932,   0.932, 0.932, 0,   0.131, 0.112, 0
295927, 761, 2.336,   2.336, 0, 0,   0.0742, 0, 0
296182, 762, 5.675,   5.677, 5.673, 0,   0.0726, 0.108, 0
296996, 763, 1.841,   0, 0, 1.841,   0, 0, 0.0984
297411, 764, 3.001,   0, 0, 3.001,   0, 0, 0.161
297443, 765, 0.208,   0, 0, 0.208,   0, 0, 0.117
298345, 766, 0.252,   0.252, 0, 0,   0.157, 0, 0
298551, 767, 0.52,   0.52, 0.52, 0.52,   0.162, 0.138, 0.177
299533, 768, 1.384,   1.384, 0, 0,   0.0914, 0, 0
299766, 769, 2.118,   2.118, 0, 0,   0.0773, 0, 0
299807, 770, 0.472,   0, 0, 0.472,   0, 0, 0.267
299841, 771, 3.644,   0, 3.644, 0,   0, 0.099, 0
299917, 772, 1.484,   0, 1.484, 0,   0, 0.118, 0
299974, 773, 0.6267,   0, 0, 0.6267,   0, 0, 0.0843
300981, 774, 9.112,   9.112, 0, 0,   0.121, 0, 0
301015, 775, 9.048,   0, 0, 9.048,   0, 0, 0.348
301330, 776, 0.32,   0, 0.32, 0,   0, 0.188, 0
301645, 777, 2.241,   0, 0, 2.241,   0, 0, 0.181
302039, 778, 2.856,   0, 0, 2.856,   0, 0, 0.147
302526, 779, 0.69,   0.688, 0.692, 0,   0.101, 0.18, 0
303057, 780, 3.464,   0, 3.464, 0,   0, 0.0865, 0
303404, 781, 6.355,   0, 6.353, 6.357,   0, 0.0881, 0.134
303667, 782, 3.063,   0, 0, 3.063,   0, 0, 0.0858
304444, 783, 3.537,   0, 0, 3.537,   0, 0, 0.145
304895, 784, 1.176,   0, 1.176, 0,   0, 0.0865, 0
